Maria, 362635593, /hi
Maria, 362635593, /hi
Maria, 362635593, /complex 2 + 3 * i * 4 + 5 * i
Maria, 362635593, /rational 2 + 3
Maria, 362635593, /rational 2 - 3
Maria, 362635593, /rational 2 / 3
Maria, 362635593, /hi
Maria, 362635593, /rational 2,5 + 2,5
Maria, 362635593, /rational 2.5 + 2.5
